date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_mean,surface_pressure_mean,cloud_cover_mean,dew_point_2m_mean
1990-01-01,30.3,18.1,23.1,0.0,0.0,12.8,31.7,270,18.3,4.27,57.375,949.8000000000001,0.5416666666666666,13.154166666666667
1990-01-02,29.8,17.0,22.4,0.0,0.0,10.1,25.9,314,18.76,4.21,53.666666666666664,949.4458333333333,19.291666666666668,11.479166666666666
1990-01-03,29.7,15.9,22.9,0.0,0.0,13.0,31.3,116,17.61,4.03,57.875,950.4375,33.375,13.433333333333332
1990-01-04,29.5,17.9,23.4,0.2,1.0,11.5,29.5,109,15.74,3.6,61.083333333333336,952.3083333333334,40.458333333333336,14.829166666666666
1990-01-05,29.4,18.0,23.8,0.0,0.0,10.1,28.1,87,15.96,3.97,54.0,953.3375,29.666666666666668,13.058333333333332
1990-01-06,29.3,16.6,23.1,0.0,0.0,11.9,31.0,83,17.28,4.09,53.833333333333336,953.3916666666668,16.708333333333332,12.450000000000001
1990-01-07,29.9,16.0,23.0,0.0,0.0,17.3,41.4,98,19.11,5.04,46.458333333333336,953.0,1.875,9.545833333333333
1990-01-08,29.4,15.3,22.3,0.0,0.0,19.9,46.1,98,18.73,5.11,42.791666666666664,953.3833333333333,5.5,7.941666666666666
1990-01-09,29.3,16.1,22.9,0.0,0.0,17.6,41.8,94,16.07,4.36,46.291666666666664,952.8249999999999,22.041666666666668,9.866666666666667
1990-01-10,30.0,17.2,23.7,0.0,0.0,13.7,33.8,88,19.11,4.42,42.0,952.4499999999999,6.416666666666667,9.320833333333333
1990-01-11,30.1,17.3,23.2,0.0,0.0,12.0,30.2,81,19.59,4.71,44.625,952.7041666666668,0.0,9.566666666666666
1990-01-12,30.4,16.6,23.0,0.0,0.0,13.1,33.8,93,20.04,5.22,36.125,952.4,0.0,5.8875
1990-01-13,30.7,17.8,23.4,0.0,0.0,9.0,25.2,81,20.15,4.73,31.208333333333332,951.5749999999999,0.0,4.433333333333334
1990-01-14,31.1,16.9,23.3,0.0,0.0,9.4,22.7,356,20.1,4.39,37.0,950.7166666666667,0.0,6.429166666666667
1990-01-15,31.1,18.4,23.6,0.0,0.0,10.2,23.8,18,20.24,4.69,33.208333333333336,951.5708333333333,0.0,5.520833333333333
1990-01-16,31.1,17.9,23.5,0.0,0.0,11.2,29.2,69,20.46,5.08,27.833333333333332,951.125,1.125,3.1291666666666664
1990-01-17,30.4,16.5,23.0,0.0,0.0,11.1,28.8,88,20.37,4.71,33.791666666666664,950.3916666666668,0.041666666666666664,5.483333333333333
1990-01-18,31.1,18.0,23.6,0.0,0.0,9.4,24.8,51,20.4,4.77,35.5,951.2541666666666,0.4166666666666667,6.575
1990-01-19,31.5,18.4,23.9,0.0,0.0,13.4,33.8,67,20.62,5.41,34.875,951.975,1.2916666666666667,6.079166666666667
1990-01-20,31.4,18.0,24.2,0.0,0.0,12.6,32.0,76,20.97,5.46,26.208333333333332,952.1291666666666,0.0,2.4250000000000003
1990-01-21,31.1,18.9,24.1,0.0,0.0,12.6,32.4,80,20.98,5.48,26.416666666666668,951.0041666666666,0.0,3.0666666666666664
1990-01-22,31.2,18.1,23.7,0.0,0.0,15.1,37.4,85,20.79,5.64,34.416666666666664,951.0041666666666,0.0,6.420833333333333
1990-01-23,30.9,16.8,23.4,0.0,0.0,14.2,35.3,92,20.78,5.16,37.5,952.1208333333334,0.0,7.175
1990-01-24,31.2,18.9,24.1,0.0,0.0,11.6,29.9,77,20.85,5.34,34.708333333333336,952.3874999999999,0.0,6.845833333333334
1990-01-25,31.2,18.8,24.5,0.0,0.0,12.4,32.4,92,20.91,5.33,33.833333333333336,952.7125,0.0,6.908333333333334
1990-01-26,31.7,18.1,24.3,0.0,0.0,11.6,30.6,85,21.06,5.16,32.75,952.6791666666667,0.0,6.104166666666667
1990-01-27,32.2,17.9,24.1,0.0,0.0,9.4,20.9,355,21.27,4.83,34.416666666666664,951.2624999999999,0.0,5.9125000000000005
1990-01-28,32.0,16.5,23.8,0.0,0.0,10.1,18.4,341,21.32,4.83,34.833333333333336,950.7041666666668,0.0,5.983333333333333
1990-01-29,32.2,18.2,24.3,0.0,0.0,9.2,26.6,58,21.37,4.88,34.291666666666664,951.1666666666666,0.16666666666666666,6.408333333333334
1990-01-30,32.8,19.3,25.1,0.0,0.0,9.2,24.5,64,21.36,5.11,32.958333333333336,951.9166666666666,0.0,6.875
1990-01-31,32.8,18.8,25.2,0.0,0.0,8.4,19.4,348,21.29,4.83,36.166666666666664,952.1916666666666,30.541666666666668,8.220833333333333
1990-02-01,32.8,19.1,24.7,0.0,0.0,13.2,29.9,320,21.34,5.33,34.708333333333336,951.3708333333334,55.416666666666664,6.9125000000000005
1990-02-02,31.9,18.6,24.1,0.0,0.0,9.5,21.2,2,21.32,5.23,31.375,951.0958333333333,51.208333333333336,5.441666666666666
1990-02-03,32.6,19.4,25.0,0.0,0.0,9.2,25.6,82,21.51,5.3,33.291666666666664,952.3416666666667,0.0,7.175
1990-02-04,32.4,18.9,24.8,0.0,0.0,9.7,19.8,320,21.73,5.15,34.25,951.725,0.0,7.041666666666667
1990-02-05,32.5,18.5,24.7,0.0,0.0,9.4,20.5,318,21.83,5.18,31.5,950.3333333333334,0.9166666666666666,5.795833333333333
1990-02-06,32.8,17.2,25.2,0.0,0.0,14.0,33.8,91,21.52,5.45,34.541666666666664,951.25,0.4583333333333333,7.679166666666667
1990-02-07,32.2,17.5,25.6,0.0,0.0,13.6,33.5,103,21.31,5.38,38.208333333333336,953.0833333333334,0.9166666666666666,9.575000000000001
1990-02-08,31.6,17.2,25.1,0.0,0.0,11.3,28.4,99,21.2,5.07,38.041666666666664,952.4875000000001,12.041666666666666,8.987499999999999
1990-02-09,31.1,17.1,24.2,0.0,0.0,9.7,27.7,78,19.12,4.74,42.541666666666664,950.8666666666667,47.791666666666664,9.266666666666667
1990-02-10,32.0,18.1,25.1,0.0,0.0,13.5,33.1,93,21.66,5.09,37.041666666666664,951.15,26.75,8.7125
1990-02-11,30.7,18.6,24.8,0.0,0.0,17.1,42.5,90,18.36,4.72,48.083333333333336,953.0625,33.875,12.641666666666666
1990-02-12,32.2,18.9,25.9,0.0,0.0,13.2,32.8,119,19.26,4.75,46.708333333333336,952.7041666666668,36.083333333333336,12.6875
1990-02-13,32.7,20.8,25.6,0.0,0.0,18.3,37.8,270,20.15,5.12,54.75,951.6458333333334,33.208333333333336,14.674999999999999
1990-02-14,31.6,18.3,23.9,0.0,0.0,18.4,39.2,281,22.01,5.38,55.75,950.2541666666666,0.25,13.025
1990-02-15,29.7,15.4,22.0,0.0,0.0,13.2,29.5,302,22.69,5.09,53.25,949.2666666666668,0.4583333333333333,10.029166666666667
1990-02-16,29.7,15.4,21.6,0.0,0.0,15.5,32.4,279,22.81,5.33,53.75,948.6625,0.0,9.179166666666667
1990-02-17,29.9,13.1,21.1,0.0,0.0,17.4,38.5,288,23.22,5.53,49.916666666666664,948.8791666666666,0.0,8.316666666666666
1990-02-18,28.1,16.2,21.2,0.0,0.0,17.5,40.0,275,20.37,4.79,58.708333333333336,948.5124999999999,21.25,11.174999999999999
1990-02-19,28.8,12.1,19.7,0.0,0.0,14.1,29.2,292,24.01,5.31,45.75,948.4250000000001,0.0,4.666666666666667
1990-02-20,28.3,13.1,19.9,0.0,0.0,15.0,33.8,284,23.78,5.25,45.75,948.4791666666666,0.0,5.745833333333334
1990-02-21,28.9,13.0,20.3,0.0,0.0,14.1,29.2,293,23.73,5.19,51.166666666666664,948.1666666666666,0.0,7.420833333333333
1990-02-22,29.7,14.3,21.3,0.0,0.0,12.4,27.7,305,23.7,5.3,48.333333333333336,947.5875,0.0,7.441666666666666
1990-02-23,30.0,14.3,21.8,0.0,0.0,14.7,27.0,319,23.66,5.45,47.333333333333336,946.5291666666667,0.0,7.929166666666667
1990-02-24,30.1,13.9,21.9,0.0,0.0,11.6,29.2,311,24.13,5.54,49.416666666666664,947.0958333333333,24.666666666666668,8.270833333333334
1990-02-25,30.7,14.1,22.1,0.0,0.0,15.0,33.5,305,24.02,5.61,56.666666666666664,948.6125000000001,29.166666666666668,10.808333333333332
1990-02-26,32.1,14.4,23.1,0.0,0.0,13.0,25.2,318,23.86,5.46,52.833333333333336,948.3583333333332,1.9583333333333333,10.075000000000001
1990-02-27,32.7,16.0,23.7,0.0,0.0,19.2,42.5,262,23.95,5.84,51.458333333333336,948.1833333333334,5.083333333333333,10.070833333333333
1990-02-28,28.6,17.6,22.8,0.0,0.0,20.4,46.4,255,17.07,4.04,75.20833333333333,949.6999999999999,62.166666666666664,17.566666666666666
1990-03-01,29.9,18.7,23.5,0.0,0.0,16.9,39.6,285,23.4,5.31,62.25,950.4541666666668,27.833333333333332,14.716666666666667
1990-03-02,30.2,13.6,21.3,0.0,0.0,14.3,31.7,288,25.18,5.72,46.791666666666664,947.6041666666666,0.0,6.520833333333333
1990-03-03,29.1,12.2,20.1,0.0,0.0,15.3,34.6,262,25.31,5.59,46.75,947.0416666666666,0.0,6.075
1990-03-04,27.3,12.3,19.7,0.0,0.0,15.7,39.2,258,24.57,5.23,58.25,948.1666666666666,1.4166666666666667,10.041666666666666
1990-03-05,27.9,14.3,20.6,0.0,0.0,17.1,41.4,269,24.39,5.31,58.375,948.2624999999999,5.416666666666667,10.85
1990-03-06,30.9,14.6,22.3,0.0,0.0,16.4,37.1,279,24.05,5.52,54.041666666666664,949.625,5.875,10.908333333333333
1990-03-07,31.8,15.3,23.0,0.0,0.0,18.7,43.2,249,25.38,6.23,44.0,951.8166666666666,0.08333333333333333,7.625
1990-03-08,30.2,13.3,21.9,0.0,0.0,12.6,32.8,266,25.43,5.83,51.333333333333336,951.7166666666667,0.0,9.133333333333333
1990-03-09,32.3,15.7,23.9,0.0,0.0,10.2,24.8,292,25.16,5.76,49.75,950.7541666666666,0.0,9.816666666666666
1990-03-10,33.7,17.5,24.8,0.0,0.0,17.9,40.0,230,24.72,6.11,49.958333333333336,950.7541666666666,2.7083333333333335,11.441666666666668
1990-03-11,30.9,16.9,23.1,0.0,0.0,15.8,36.0,244,24.13,5.52,63.041666666666664,952.0708333333333,10.666666666666666,14.2125
1990-03-12,31.8,15.6,22.8,0.0,0.0,13.3,26.6,264,25.23,5.59,58.875,951.3791666666666,16.25,10.700000000000001
1990-03-13,34.0,14.8,24.3,0.0,0.0,14.8,33.8,266,25.27,5.77,60.5,951.0,15.375,13.3375
1990-03-14,34.4,17.0,25.0,0.0,0.0,15.2,35.6,267,24.76,5.74,60.875,951.5958333333333,25.166666666666668,13.950000000000001
1990-03-15,34.8,17.4,25.9,0.0,0.0,13.2,31.0,293,24.97,5.71,56.833333333333336,951.9625,20.708333333333332,13.470833333333333
1990-03-16,36.0,19.7,27.6,0.0,0.0,10.5,30.2,16,25.62,6.12,43.666666666666664,951.15,0.041666666666666664,10.479166666666666
1990-03-17,36.2,20.5,28.5,0.0,0.0,16.6,40.0,79,25.18,6.84,33.041666666666664,951.2791666666667,6.0,8.704166666666667
1990-03-18,35.1,22.0,28.4,0.0,0.0,9.8,25.9,241,18.24,5.0,44.083333333333336,951.9708333333333,36.291666666666664,13.545833333333334
1990-03-19,34.7,22.2,28.3,0.0,0.0,9.0,22.0,282,17.72,4.51,48.5,951.3916666666668,33.875,14.716666666666667
1990-03-20,35.7,23.7,29.4,0.0,0.0,11.9,31.0,324,21.48,5.74,37.625,950.6166666666667,32.041666666666664,12.229166666666666
1990-03-21,35.9,22.1,28.9,0.0,0.0,13.3,32.8,330,20.43,6.08,32.083333333333336,949.5749999999999,27.125,9.720833333333333
1990-03-22,34.9,21.0,27.6,0.0,0.0,18.4,38.2,278,24.13,6.66,42.583333333333336,949.7624999999999,16.166666666666668,12.295833333333334
1990-03-23,32.7,19.6,25.5,0.0,0.0,21.8,49.0,286,26.19,7.04,43.458333333333336,949.7624999999999,2.625,10.799999999999999
1990-03-24,30.6,16.9,23.1,0.0,0.0,19.8,43.6,271,26.63,6.43,49.791666666666664,949.1333333333333,0.20833333333333334,10.095833333333333
1990-03-25,31.1,13.8,22.2,0.0,0.0,11.0,24.1,275,26.87,5.78,47.5,948.1916666666666,34.5,7.283333333333334
1990-03-26,32.3,15.2,23.5,0.0,0.0,16.0,33.8,270,26.45,6.08,53.333333333333336,947.7083333333334,1.5,11.233333333333334
1990-03-27,32.7,17.5,24.3,0.0,0.0,17.3,40.0,279,26.09,6.22,59.333333333333336,948.0375,1.25,14.491666666666667
1990-03-28,32.5,18.9,25.1,0.0,0.0,17.6,41.8,281,25.64,6.1,61.875,949.1291666666666,12.125,15.9125
1990-03-29,34.7,18.1,26.3,0.0,0.0,16.7,37.8,300,25.19,6.38,54.458333333333336,949.5375,10.833333333333334,13.891666666666666
1990-03-30,35.2,19.3,26.9,0.0,0.0,17.1,36.4,305,26.42,6.75,48.791666666666664,949.8125,1.875,12.866666666666667
1990-03-31,35.6,19.0,26.9,0.0,0.0,18.3,40.3,295,26.8,6.93,41.708333333333336,949.4416666666666,0.0,10.379166666666666
1990-04-01,35.3,17.9,26.4,0.0,0.0,15.3,33.8,293,27.55,7.15,34.75,948.5666666666666,0.0,6.283333333333334
1990-04-02,36.2,17.7,26.6,0.0,0.0,18.1,38.2,306,27.23,6.79,46.541666666666664,947.8916666666668,0.0,11.049999999999999
1990-04-03,35.9,19.3,27.3,0.0,0.0,15.8,32.4,307,27.6,7.19,34.791666666666664,948.5916666666667,0.0,7.816666666666666
1990-04-04,35.7,19.0,26.7,0.0,0.0,16.8,37.1,279,27.58,6.68,40.291666666666664,947.5208333333334,0.0,9.766666666666667
1990-04-05,35.9,17.7,26.5,0.0,0.0,16.3,35.3,272,27.02,6.46,51.958333333333336,946.4958333333334,0.0,13.387500000000001
1990-04-06,35.7,18.1,26.2,0.0,0.0,17.3,39.2,262,26.9,6.51,58.0,947.1291666666666,9.833333333333334,15.012500000000001
1990-04-07,36.3,16.9,26.4,0.0,0.0,14.9,33.1,280,27.47,6.48,53.666666666666664,948.6999999999999,17.875,11.579166666666666
1990-04-08,36.9,19.4,28.0,0.0,0.0,17.6,36.0,298,26.95,6.86,53.0,948.775,9.458333333333334,14.654166666666667
1990-04-09,36.6,19.7,27.9,0.0,0.0,16.6,36.0,291,27.71,7.31,39.083333333333336,946.0500000000001,5.791666666666667,9.779166666666667
1990-04-10,37.9,18.9,28.1,0.0,0.0,16.5,36.0,291,27.28,6.81,46.791666666666664,945.1374999999999,61.875,12.258333333333333
1990-04-11,38.4,19.5,28.5,0.0,0.0,18.4,42.1,289,27.34,6.94,46.958333333333336,946.7125,43.416666666666664,13.174999999999999
1990-04-12,38.3,20.0,28.6,0.0,0.0,18.4,42.5,286,26.7,7.01,51.666666666666664,947.5583333333334,55.958333333333336,15.3125
1990-04-13,36.7,20.1,28.2,0.0,0.0,16.3,37.8,288,26.6,6.9,52.458333333333336,947.2541666666666,65.5,15.770833333333334
1990-04-14,38.1,19.6,28.4,0.0,0.0,16.9,39.2,303,27.54,7.09,54.833333333333336,946.625,19.833333333333332,15.058333333333332
1990-04-15,38.0,20.7,28.6,0.0,0.0,17.9,40.7,286,27.44,7.05,52.208333333333336,946.0124999999999,9.083333333333334,14.995833333333332
1990-04-16,38.2,20.7,28.6,0.0,0.0,17.4,41.4,286,27.11,7.12,46.833333333333336,946.6583333333333,4.166666666666667,13.0375
1990-04-17,39.0,19.4,28.9,0.0,0.0,18.2,40.3,307,26.61,6.88,48.708333333333336,947.0500000000001,11.666666666666666,13.9375
1990-04-18,39.6,20.9,30.0,0.0,0.0,18.4,42.5,306,27.33,7.29,50.5,946.7208333333333,0.75,15.575000000000001
1990-04-19,37.8,21.2,28.9,0.0,0.0,19.0,42.8,281,27.68,7.58,47.333333333333336,946.9125,0.0,14.341666666666667
1990-04-20,37.0,20.3,28.0,0.0,0.0,19.8,45.7,289,28.69,8.02,42.125,947.6750000000001,2.4166666666666665,10.237499999999999
1990-04-21,36.0,19.1,27.0,0.0,0.0,18.2,41.8,277,28.23,7.38,50.666666666666664,948.7041666666668,15.666666666666666,12.879166666666668
1990-04-22,37.1,18.9,27.6,0.0,0.0,17.4,37.4,289,28.25,7.46,47.875,949.7166666666667,12.333333333333334,12.0375
1990-04-23,38.5,19.1,28.7,0.0,0.0,18.8,39.6,311,28.15,7.62,43.875,949.8416666666667,0.8333333333333334,11.570833333333333
1990-04-24,40.1,21.0,30.7,0.0,0.0,12.9,34.6,344,27.93,7.1,41.166666666666664,947.7291666666666,0.3333333333333333,11.770833333333334
1990-04-25,40.5,23.2,30.5,0.0,0.0,19.8,49.0,282,25.28,6.6,48.333333333333336,947.1875,11.166666666666666,14.920833333333334
1990-04-26,38.6,22.0,29.5,0.0,0.0,16.6,38.9,273,25.4,6.86,54.375,947.7916666666666,23.791666666666668,16.662499999999998
1990-04-27,39.3,22.7,30.1,0.0,0.0,18.0,40.7,278,25.1,6.84,48.166666666666664,947.8541666666666,33.208333333333336,15.183333333333332
1990-04-28,38.7,23.6,30.5,0.0,0.0,19.5,43.2,283,24.79,7.24,38.0,947.0083333333333,22.541666666666668,12.141666666666666
1990-04-29,36.9,22.2,28.6,0.0,0.0,17.3,39.6,268,26.53,7.17,48.125,946.4333333333334,8.166666666666666,14.508333333333333
1990-04-30,36.9,20.7,27.7,0.0,0.0,18.1,39.6,267,26.72,6.84,57.5,946.5416666666666,18.083333333333332,15.966666666666667
1990-05-01,36.4,20.8,27.5,0.0,0.0,18.4,40.7,270,27.33,7.06,57.833333333333336,947.4041666666667,15.916666666666666,16.020833333333332
1990-05-02,37.0,19.6,27.7,0.0,0.0,16.6,37.1,279,27.64,6.89,57.875,947.4250000000001,16.333333333333332,15.808333333333332
1990-05-03,37.9,21.7,28.7,0.4,2.0,15.2,37.8,293,26.8,6.68,60.041666666666664,946.7708333333334,22.75,17.875
1990-05-04,37.8,22.5,29.2,0.5,1.0,14.2,34.6,287,26.48,6.66,55.791666666666664,946.25,30.25,17.0
1990-05-05,38.1,22.9,29.5,0.4,2.0,16.7,38.2,292,25.5,6.43,58.0,946.4333333333334,29.208333333333332,17.958333333333332
1990-05-06,38.0,24.4,30.1,0.0,0.0,15.3,38.5,306,24.34,6.47,57.5,947.2041666666668,43.375,18.820833333333333
1990-05-07,38.8,24.3,31.2,0.3,1.0,14.8,42.1,347,24.87,6.97,50.583333333333336,946.2875,28.625,17.341666666666665
1990-05-08,38.9,25.5,31.3,0.8,2.0,16.0,45.4,340,23.8,6.39,43.291666666666664,943.9833333333332,67.45833333333333,16.587500000000002
1990-05-09,38.5,25.7,30.8,2.4,3.0,18.4,41.0,311,24.52,6.54,53.375,941.7416666666667,86.75,19.316666666666666
1990-05-10,34.5,25.5,29.2,2.7,7.0,18.6,40.7,298,21.01,5.56,62.125,941.6041666666666,76.875,20.870833333333334
1990-05-11,35.0,24.4,28.5,0.8,2.0,18.6,41.8,279,24.13,6.2,65.0,942.3291666666668,74.16666666666667,20.7625
1990-05-12,31.8,23.9,27.0,0.2,2.0,19.5,47.5,268,19.84,5.22,70.45833333333333,943.3791666666666,73.75,20.833333333333332
1990-05-13,31.3,22.6,26.3,0.0,0.0,21.0,48.6,271,20.1,5.22,70.875,944.3666666666667,93.5,20.091666666666665
1990-05-14,32.1,22.3,26.3,0.0,0.0,20.9,47.9,269,23.17,5.95,67.45833333333333,944.9458333333333,91.83333333333333,19.1375
1990-05-15,32.2,22.4,26.2,2.2,6.0,19.5,45.7,268,20.22,4.96,74.375,945.6166666666667,67.29166666666667,20.9375
1990-05-16,33.1,23.2,27.3,0.3,1.0,18.8,43.9,267,20.84,5.33,72.25,945.3249999999999,59.958333333333336,21.2375
1990-05-17,33.5,23.3,27.4,0.5,2.0,18.0,42.1,261,21.34,5.46,70.83333333333333,945.2708333333334,54.541666666666664,20.958333333333332
1990-05-18,33.9,23.7,27.5,2.0,2.0,15.6,38.5,258,21.15,5.2,72.95833333333333,945.9,57.041666666666664,21.758333333333336
1990-05-19,33.4,23.5,27.0,1.2,2.0,14.1,37.1,255,19.42,4.72,74.91666666666667,945.7541666666666,59.416666666666664,21.620833333333334
1990-05-20,31.2,23.7,26.3,2.2,9.0,17.6,36.4,250,17.74,4.21,77.83333333333333,945.8583333333332,72.625,21.84583333333333
1990-05-21,32.4,23.1,26.5,2.0,5.0,17.0,38.5,241,20.0,4.74,76.04166666666667,945.7125,73.625,21.504166666666666
1990-05-22,33.1,23.5,26.4,3.2,5.0,18.7,40.0,238,20.11,4.71,76.79166666666667,945.8666666666667,75.625,21.65416666666667
1990-05-23,32.7,23.6,26.8,1.2,5.0,18.2,38.2,245,19.08,4.63,76.875,946.6666666666666,92.875,22.020833333333332
1990-05-24,34.1,23.9,27.3,2.1,3.0,15.4,38.2,260,20.59,4.95,75.75,947.5708333333333,63.958333333333336,22.15833333333333
1990-05-25,32.6,24.2,26.6,11.2,7.0,14.4,35.3,270,17.1,4.0,79.875,947.1875,92.95833333333333,22.583333333333332
1990-05-26,29.5,23.9,25.9,6.1,9.0,14.0,31.3,270,13.37,3.12,82.25,947.0666666666666,99.58333333333333,22.5
1990-05-27,28.9,23.4,25.1,7.6,4.0,14.4,32.8,269,11.21,2.62,84.91666666666667,946.5666666666666,99.79166666666667,22.291666666666668
1990-05-28,29.2,22.9,24.8,4.1,7.0,15.5,35.6,263,14.5,3.21,85.375,945.7583333333333,95.5,22.058333333333334
1990-05-29,28.6,22.9,24.9,7.4,8.0,14.9,33.5,258,12.57,2.91,84.5,944.4875000000001,97.125,21.979166666666668
1990-05-30,27.8,22.8,24.3,23.8,15.0,13.3,28.1,257,11.55,2.52,88.66666666666667,942.2541666666666,97.66666666666667,22.254166666666666
1990-05-31,23.9,22.0,22.8,13.6,17.0,15.3,33.1,244,4.69,1.07,93.41666666666667,942.6999999999999,96.04166666666667,21.741666666666664
1990-06-01,29.9,22.0,25.2,0.0,0.0,20.3,45.4,245,20.47,4.5,79.83333333333333,944.2791666666667,82.04166666666667,21.1375
1990-06-02,28.5,22.7,24.9,1.8,7.0,20.7,44.3,243,19.28,4.05,82.91666666666667,944.4666666666667,99.0,21.59583333333333
1990-06-03,28.9,23.0,25.1,2.3,10.0,15.6,38.2,253,17.06,3.69,84.04166666666667,943.6750000000001,99.58333333333333,22.070833333333336
1990-06-04,28.9,23.1,24.9,8.8,9.0,15.0,36.4,268,14.93,3.14,87.875,944.6875,99.625,22.72083333333333
1990-06-05,29.9,23.1,25.8,0.1,1.0,19.8,43.9,265,19.61,4.52,78.625,944.6041666666666,84.08333333333333,21.474999999999998
1990-06-06,30.1,22.8,25.6,0.0,0.0,15.9,38.2,251,20.27,4.55,78.5,945.1041666666666,76.70833333333333,21.204166666666666
1990-06-07,30.5,22.0,25.5,0.9,2.0,13.3,33.5,260,20.89,4.59,78.16666666666667,946.1708333333332,83.95833333333333,21.029166666666665
1990-06-08,30.3,22.3,25.4,3.6,5.0,13.3,33.1,266,17.91,3.95,81.66666666666667,946.6458333333334,98.33333333333333,21.770833333333332
1990-06-09,27.8,22.4,24.2,10.2,18.0,14.3,34.2,255,11.64,2.59,87.08333333333333,946.625,96.25,21.8
1990-06-10,28.1,22.4,24.4,3.5,11.0,13.9,34.6,254,15.03,3.19,86.0,945.6958333333333,96.79166666666667,21.825
1990-06-11,29.1,22.2,24.7,1.9,4.0,13.4,32.8,257,16.43,3.55,84.08333333333333,944.9708333333333,94.91666666666667,21.691666666666666
1990-06-12,28.4,22.8,24.6,6.5,8.0,15.1,36.4,259,14.14,3.08,85.70833333333333,944.375,94.0,21.933333333333334
1990-06-13,29.3,23.2,25.7,2.3,13.0,19.1,43.6,266,20.03,4.24,83.875,943.9208333333332,88.5,22.566666666666666
1990-06-14,30.3,23.8,26.1,1.1,5.0,21.5,46.4,276,20.64,4.54,81.66666666666667,944.4291666666667,86.875,22.479166666666668
1990-06-15,30.2,23.2,25.7,2.3,7.0,21.3,47.9,276,20.0,4.43,81.29166666666667,944.8958333333334,87.29166666666667,21.97083333333333
1990-06-16,28.6,23.3,25.2,1.8,10.0,21.5,47.5,269,14.04,3.35,83.08333333333333,943.8166666666666,99.54166666666667,21.983333333333334
1990-06-17,27.5,23.0,24.6,4.1,17.0,25.6,55.4,261,13.42,3.03,86.20833333333333,942.9416666666666,98.29166666666667,22.0125
1990-06-18,27.5,23.5,25.1,4.8,20.0,23.4,52.6,259,14.68,3.3,85.04166666666667,943.4416666666666,94.70833333333333,22.28333333333333
1990-06-19,28.2,23.3,25.3,3.1,15.0,24.7,53.6,256,17.54,3.88,82.95833333333333,942.9916666666667,96.5,22.020833333333332
1990-06-20,29.0,23.1,25.5,3.6,17.0,25.2,55.8,257,19.95,4.49,80.04166666666667,943.7624999999999,93.08333333333333,21.583333333333332
1990-06-21,28.2,23.1,25.1,2.6,11.0,23.4,52.6,258,16.06,3.72,81.45833333333333,944.475,98.95833333333333,21.504166666666666
1990-06-22,28.4,23.0,24.9,1.8,10.0,22.3,55.4,253,17.68,3.89,82.66666666666667,943.9499999999999,99.83333333333333,21.599999999999998
1990-06-23,27.9,22.8,24.6,3.1,14.0,22.8,50.4,252,16.17,3.61,82.54166666666667,943.9499999999999,99.91666666666667,21.270833333333332
1990-06-24,26.7,22.7,24.0,4.2,20.0,23.5,52.9,246,13.56,3.06,84.375,943.975,99.79166666666667,21.133333333333333
1990-06-25,24.5,22.2,23.2,3.6,16.0,20.3,45.0,241,6.38,1.67,89.08333333333333,943.1833333333334,99.125,21.2375
1990-06-26,26.9,22.2,23.7,2.0,9.0,17.6,40.0,237,10.13,2.28,88.25,942.1041666666666,94.45833333333333,21.583333333333332
1990-06-27,27.5,22.4,23.9,2.7,16.0,18.7,43.6,233,9.9,2.29,87.75,941.6791666666667,95.58333333333333,21.645833333333332
1990-06-28,26.4,22.6,23.7,9.2,20.0,19.3,42.5,239,7.98,1.9,89.33333333333333,941.9291666666667,99.70833333333333,21.795833333333334
1990-06-29,25.5,22.4,23.4,24.6,23.0,24.7,51.5,245,7.3,1.74,90.875,942.3625000000001,98.04166666666667,21.8
1990-06-30,25.4,22.7,23.7,6.5,23.0,26.2,54.0,251,8.57,1.96,90.29166666666667,942.3666666666667,99.5,21.96666666666667
1990-07-01,26.3,22.9,24.0,5.8,23.0,27.2,57.6,250,8.93,2.2,88.33333333333333,942.0375,94.75,21.954166666666666
1990-07-02,25.5,22.6,23.6,8.2,24.0,24.5,56.5,251,7.21,1.82,89.91666666666667,941.7125,99.75,21.870833333333334
1990-07-03,24.4,22.5,22.9,16.2,24.0,27.3,64.8,251,4.05,1.1,94.04166666666667,941.7291666666666,100.0,21.929166666666664
1990-07-04,26.2,22.3,23.7,9.7,24.0,28.8,65.5,248,13.82,2.9,87.83333333333333,942.4625,92.08333333333333,21.47083333333333
1990-07-05,26.9,22.2,24.0,6.1,22.0,28.9,61.6,242,17.29,3.53,85.79166666666667,943.2291666666666,92.16666666666667,21.433333333333334
1990-07-06,27.2,22.6,24.1,1.1,7.0,20.6,46.8,243,11.23,2.69,84.75,944.6166666666667,98.125,21.295833333333334
1990-07-07,27.1,22.6,24.2,2.2,10.0,18.5,41.4,244,14.6,3.15,85.125,945.3708333333334,97.75,21.40416666666667
1990-07-08,26.5,22.1,23.7,2.6,15.0,19.5,42.5,246,14.92,3.08,86.58333333333333,946.3791666666666,99.83333333333333,21.220833333333335
1990-07-09,25.4,22.0,23.0,10.4,20.0,20.8,50.0,247,10.27,2.23,89.125,945.3541666666666,99.70833333333333,21.087500000000002
