date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_mean,surface_pressure_mean,cloud_cover_mean,dew_point_2m_mean
1990-01-01,26.8,18.3,21.7,1.4,4.0,11.0,23.0,97,16.28,3.35,77.41666666666667,912.8041666666667,44.875,17.229166666666668
1990-01-02,26.8,18.3,21.7,0.0,0.0,15.8,29.5,103,17.63,4.0,71.54166666666667,912.9250000000001,52.291666666666664,15.695833333333333
1990-01-03,26.0,16.2,20.4,0.0,0.0,15.9,36.4,102,20.52,4.36,70.79166666666667,913.9333333333334,27.625,14.120833333333332
1990-01-04,26.2,15.6,20.1,0.0,0.0,18.5,41.0,84,20.21,4.41,69.79166666666667,915.1166666666667,42.0,13.629166666666668
1990-01-05,25.7,13.3,19.2,0.0,0.0,21.6,46.1,68,20.48,4.73,63.375,915.1416666666668,55.416666666666664,10.716666666666667
1990-01-06,21.5,15.9,18.4,1.4,3.0,22.7,44.6,60,10.01,2.86,66.33333333333333,914.85,97.04166666666667,11.8375
1990-01-07,19.9,16.5,18.1,1.4,7.0,20.6,40.0,67,3.76,1.49,78.875,914.3625000000001,93.33333333333333,14.258333333333333
1990-01-08,22.8,16.4,18.4,0.0,0.0,18.0,40.0,77,6.96,1.95,76.66666666666667,915.3708333333334,89.33333333333333,14.075000000000001
1990-01-09,26.0,15.1,19.7,0.0,0.0,15.2,34.2,95,20.55,4.31,68.33333333333333,914.9458333333333,26.458333333333332,13.15
1990-01-10,27.1,13.6,20.0,0.0,0.0,12.0,28.8,94,21.63,4.76,60.291666666666664,914.5791666666668,3.25,10.25
1990-01-11,27.3,13.7,20.6,0.0,0.0,14.3,33.8,62,21.48,4.67,63.25,914.6,9.625,12.204166666666666
1990-01-12,26.9,13.6,19.7,0.0,0.0,16.3,37.4,81,22.82,5.21,51.916666666666664,914.1125000000001,10.291666666666666,7.191666666666666
1990-01-13,27.1,11.3,19.0,0.0,0.0,13.5,31.3,82,22.92,5.15,45.583333333333336,913.0833333333334,40.375,4.816666666666666
1990-01-14,28.1,12.8,20.1,0.0,0.0,10.5,26.6,77,23.0,5.25,39.375,912.7333333333332,66.875,3.733333333333333
1990-01-15,28.5,13.1,20.2,0.0,0.0,13.7,32.4,57,22.92,5.46,38.125,913.1208333333334,60.875,3.5124999999999997
1990-01-16,28.6,11.6,20.1,0.0,0.0,16.5,37.1,71,22.95,5.56,45.166666666666664,912.8958333333334,15.333333333333334,5.708333333333333
1990-01-17,28.0,12.3,19.9,0.0,0.0,11.6,29.5,97,22.44,5.24,46.0,912.4375,63.125,5.7375
1990-01-18,28.7,11.4,20.0,0.0,0.0,11.4,28.4,90,23.13,5.3,47.333333333333336,913.1583333333333,34.458333333333336,5.8625
1990-01-19,29.1,11.5,20.3,0.0,0.0,16.1,36.7,72,23.17,5.64,43.666666666666664,913.4916666666667,26.208333333333332,4.8125
1990-01-20,29.1,13.7,21.0,0.0,0.0,11.7,29.5,55,23.23,5.52,38.041666666666664,913.4041666666667,23.0,4.458333333333333
1990-01-21,29.5,12.6,20.9,0.0,0.0,12.4,30.6,66,23.42,5.65,35.625,912.2875,73.125,2.970833333333333
1990-01-22,28.8,13.1,21.0,0.0,0.0,15.6,36.4,85,23.12,5.74,41.541666666666664,912.5791666666668,4.125,6.091666666666666
1990-01-23,27.9,13.2,20.4,0.0,0.0,17.9,40.0,86,23.32,5.68,47.666666666666664,914.0416666666666,13.541666666666666,6.820833333333333
1990-01-24,28.2,11.4,20.0,0.0,0.0,12.7,29.2,93,23.66,5.44,47.208333333333336,914.1708333333332,0.0,5.654166666666666
1990-01-25,28.9,12.3,20.7,0.0,0.0,12.2,30.2,93,23.78,5.51,46.625,914.6208333333334,0.0,5.4875
1990-01-26,28.9,12.5,21.0,0.0,0.0,10.8,28.1,85,23.32,5.32,48.375,914.6583333333333,0.0,8.1875
1990-01-27,28.4,12.7,20.7,0.0,0.0,15.6,36.0,86,23.47,5.53,50.708333333333336,913.7541666666666,0.0,8.129166666666666
1990-01-28,28.7,11.8,20.1,0.0,0.0,15.4,35.6,87,24.22,5.77,46.75,913.15,0.0,5.229166666666667
1990-01-29,28.0,11.3,19.7,0.0,0.0,14.8,34.6,93,24.12,5.43,54.0,913.7791666666667,0.2916666666666667,8.220833333333333
1990-01-30,29.1,11.5,20.3,0.0,0.0,12.4,28.8,91,24.11,5.43,52.333333333333336,914.1958333333333,25.916666666666668,7.654166666666666
1990-01-31,29.8,11.7,20.9,0.0,0.0,12.3,27.7,86,24.2,5.71,46.125,914.4958333333334,65.79166666666667,5.254166666666666
1990-02-01,29.9,12.6,21.3,0.0,0.0,13.0,31.3,85,24.48,6.11,31.875,913.7708333333334,26.875,1.3791666666666664
1990-02-02,30.1,12.6,21.4,0.0,0.0,11.9,26.3,92,24.29,5.84,41.125,913.8166666666666,38.0,5.033333333333333
1990-02-03,29.6,12.9,21.0,0.0,0.0,13.3,32.8,94,24.62,6.02,42.75,915.0041666666666,5.791666666666667,4.3875
1990-02-04,29.5,12.4,20.9,0.0,0.0,13.8,32.4,88,24.76,6.02,40.166666666666664,914.4041666666667,1.625,3.1999999999999997
1990-02-05,30.5,12.2,21.6,0.0,0.0,13.4,28.8,84,24.8,6.15,34.416666666666664,913.275,0.5,1.9541666666666668
1990-02-06,29.4,15.3,21.8,0.0,0.0,20.3,44.3,94,24.48,6.77,36.041666666666664,914.3916666666668,7.125,4.145833333333333
1990-02-07,27.3,12.3,19.9,0.0,0.0,16.2,37.1,95,24.59,5.55,55.416666666666664,915.7208333333333,4.583333333333333,9.174999999999999
1990-02-08,27.2,14.8,20.8,0.0,0.0,18.1,37.1,108,21.06,4.68,68.95833333333333,915.3541666666666,29.041666666666668,14.079166666666666
1990-02-09,28.6,15.5,21.9,0.0,0.0,18.5,36.0,111,23.45,5.49,63.125,914.2375000000001,9.291666666666666,13.208333333333334
1990-02-10,28.3,17.0,22.0,0.0,0.0,18.3,38.9,118,20.56,4.93,67.41666666666667,914.8041666666667,34.416666666666664,14.700000000000001
1990-02-11,28.7,16.4,21.8,0.0,0.0,18.4,41.0,106,21.54,5.13,65.95833333333333,916.0124999999999,29.125,14.129166666666668
1990-02-12,29.1,15.8,22.2,0.0,0.0,15.8,34.9,104,23.98,5.65,60.666666666666664,915.875,5.541666666666667,12.854166666666666
1990-02-13,29.4,16.4,22.4,0.0,0.0,14.0,28.8,116,24.11,5.28,57.333333333333336,914.9,16.333333333333332,11.741666666666667
1990-02-14,30.0,18.2,23.6,0.0,0.0,14.5,27.4,127,22.8,4.67,60.125,913.5291666666667,37.375,13.975
1990-02-15,30.6,18.3,24.5,0.0,0.0,16.3,30.6,207,22.5,5.17,57.416666666666664,912.3125,47.958333333333336,14.470833333333333
1990-02-16,29.7,18.3,24.5,0.0,0.0,9.7,24.1,249,20.51,4.79,53.458333333333336,911.9291666666667,43.541666666666664,13.475
1990-02-17,31.3,18.3,24.8,0.0,0.0,11.2,27.7,279,24.64,5.85,46.125,911.8125,4.875,10.424999999999999
1990-02-18,31.0,18.0,24.2,0.0,0.0,9.0,25.9,311,24.31,5.54,45.875,911.1750000000001,43.5,10.054166666666667
1990-02-19,31.1,17.7,24.5,0.0,0.0,13.2,28.8,263,24.23,5.7,37.375,911.4083333333333,17.833333333333332,7.9624999999999995
1990-02-20,30.8,17.3,24.2,0.0,0.0,16.8,36.7,246,25.08,6.36,44.083333333333336,911.8166666666666,36.166666666666664,9.558333333333334
1990-02-21,30.6,16.2,23.5,0.0,0.0,15.7,36.7,261,25.28,6.22,42.666666666666664,911.0166666666668,1.4583333333333333,8.354166666666666
1990-02-22,31.3,16.6,23.9,0.0,0.0,13.6,32.4,258,25.29,6.23,37.958333333333336,910.25,12.0,7.1125
1990-02-23,31.4,16.0,23.9,0.0,0.0,10.7,26.3,236,25.23,5.95,39.208333333333336,908.9333333333334,11.041666666666666,8.15
1990-02-24,31.0,16.4,24.3,0.0,0.0,11.6,30.6,230,24.57,5.8,44.5,910.0708333333333,20.541666666666668,10.450000000000001
1990-02-25,31.0,17.7,24.6,0.0,0.0,10.5,25.6,258,24.44,5.55,43.916666666666664,911.1791666666667,74.20833333333333,10.454166666666667
1990-02-26,31.8,18.4,25.6,0.0,0.0,9.1,24.1,323,24.75,5.76,39.708333333333336,911.4791666666666,90.29166666666667,9.720833333333333
1990-02-27,32.6,17.4,25.3,0.0,0.0,8.2,20.2,2,25.78,5.5,34.833333333333336,911.2791666666667,17.958333333333332,7.095833333333334
1990-02-28,31.8,18.4,25.5,0.0,0.0,10.9,27.4,160,23.05,5.13,48.916666666666664,912.9291666666667,32.875,12.775
1990-03-01,31.7,21.0,26.5,0.0,0.0,10.4,22.7,163,22.1,5.18,51.125,913.2291666666666,34.958333333333336,14.8375
1990-03-02,31.2,21.7,26.5,0.0,0.0,12.4,29.5,183,19.95,5.25,52.75,911.1625,47.041666666666664,15.579166666666666
1990-03-03,31.3,21.3,26.2,0.2,2.0,15.5,36.7,228,22.72,5.73,52.708333333333336,910.8958333333334,45.458333333333336,15.0375
1990-03-04,28.8,20.7,24.1,0.8,4.0,11.7,31.7,237,16.11,3.98,63.041666666666664,911.775,56.833333333333336,16.283333333333335
1990-03-05,31.5,18.9,25.2,0.0,0.0,11.8,22.3,190,24.67,5.51,58.583333333333336,911.4583333333334,13.75,15.0375
1990-03-06,31.2,19.3,25.5,0.1,1.0,8.9,24.5,192,22.75,5.34,54.208333333333336,912.7833333333333,31.041666666666668,14.5375
1990-03-07,30.4,20.7,25.5,0.0,0.0,8.0,24.1,252,22.19,5.06,54.0,915.0958333333333,40.708333333333336,14.966666666666667
1990-03-08,31.7,20.1,25.8,0.0,0.0,11.5,29.2,298,22.8,5.59,43.375,914.9708333333333,29.833333333333332,11.15
1990-03-09,31.8,19.1,25.5,0.0,0.0,14.6,28.4,263,25.52,5.81,44.25,914.2333333333332,23.916666666666668,11.308333333333332
1990-03-10,28.0,19.8,22.5,7.6,10.0,17.1,31.3,158,18.23,3.77,79.66666666666667,914.6750000000001,80.54166666666667,18.6125
1990-03-11,27.9,19.2,22.7,0.0,0.0,12.1,22.7,145,18.93,3.92,75.20833333333333,915.1916666666666,49.208333333333336,17.525
1990-03-12,28.7,19.3,23.1,0.6,4.0,12.7,24.1,129,20.38,4.28,75.25,914.3958333333334,37.458333333333336,17.966666666666665
1990-03-13,29.0,19.1,23.9,0.2,2.0,11.0,21.2,169,20.78,4.42,68.33333333333333,914.0041666666666,31.958333333333332,17.05
1990-03-14,31.7,19.7,25.6,0.0,0.0,8.9,27.0,279,23.98,5.49,55.375,914.2958333333332,28.541666666666668,14.299999999999999
1990-03-15,32.8,18.9,25.9,0.0,0.0,13.2,25.6,76,25.44,5.99,52.291666666666664,914.3000000000001,21.666666666666668,13.483333333333334
1990-03-16,30.6,19.7,24.7,0.0,0.0,15.2,34.9,104,22.33,5.54,63.833333333333336,914.4375,18.583333333333332,16.05
1990-03-17,30.8,18.3,24.1,0.0,0.0,18.0,41.4,104,26.78,6.64,57.291666666666664,915.0958333333333,9.208333333333334,13.125
1990-03-18,30.5,17.1,23.7,0.0,0.0,15.9,37.4,97,26.77,6.55,56.458333333333336,915.2166666666667,8.916666666666666,12.954166666666666
1990-03-19,31.7,17.2,24.0,0.0,0.0,15.8,35.6,100,26.93,6.57,55.083333333333336,914.6666666666666,4.416666666666667,11.795833333333334
1990-03-20,32.2,18.8,24.7,0.0,0.0,16.3,29.9,113,25.63,6.01,62.958333333333336,913.8666666666667,27.583333333333332,15.387500000000001
1990-03-21,33.2,20.6,25.8,0.0,0.0,14.9,32.8,121,25.64,6.44,56.958333333333336,913.275,31.75,14.3125
1990-03-22,34.0,20.1,26.6,0.0,0.0,12.7,28.8,143,26.97,6.74,47.25,913.1,38.583333333333336,12.075000000000001
1990-03-23,33.2,20.1,27.1,0.0,0.0,9.0,27.4,235,22.63,5.25,45.666666666666664,912.7791666666667,83.41666666666667,13.141666666666666
1990-03-24,33.3,22.6,28.1,0.0,0.0,10.6,30.2,252,22.82,5.79,43.458333333333336,912.3958333333334,88.75,13.470833333333333
1990-03-25,33.4,20.8,27.7,0.0,0.0,11.3,28.4,241,23.57,6.07,37.541666666666664,911.75,31.75,10.979166666666666
1990-03-26,33.9,20.3,27.6,0.0,0.0,13.4,26.3,253,27.17,6.79,35.25,911.3125,15.625,9.7125
1990-03-27,33.5,20.2,27.2,0.0,0.0,9.4,29.2,254,27.32,6.56,35.041666666666664,911.3291666666668,3.0416666666666665,9.216666666666667
1990-03-28,33.9,18.9,26.8,0.0,0.0,9.3,22.0,301,27.45,6.42,34.875,911.8791666666666,8.25,8.75
1990-03-29,32.2,21.9,27.0,0.0,0.0,12.6,25.9,152,22.9,5.65,50.583333333333336,912.725,48.75,15.133333333333333
1990-03-30,32.8,21.9,26.8,1.0,2.0,9.6,21.6,143,23.66,5.57,54.291666666666664,913.2041666666668,39.833333333333336,16.0
1990-03-31,31.7,21.3,26.8,0.0,0.0,10.5,24.8,127,21.47,5.29,54.208333333333336,913.0500000000001,40.833333333333336,15.9125
1990-04-01,33.2,21.1,27.4,0.0,0.0,10.3,23.0,156,23.83,5.64,46.5,912.1,34.541666666666664,13.825000000000001
1990-04-02,31.5,22.5,27.1,0.2,1.0,13.0,24.1,183,21.57,5.36,49.916666666666664,911.6708333333332,48.833333333333336,15.504166666666668
1990-04-03,34.4,21.8,28.1,0.0,0.0,8.5,25.6,234,25.34,5.92,49.083333333333336,911.8125,65.79166666666667,14.529166666666667
1990-04-04,34.8,22.0,28.4,0.0,0.0,9.4,26.3,281,27.67,6.76,39.875,911.0416666666666,56.416666666666664,11.495833333333332
1990-04-05,33.9,20.5,26.9,0.0,0.0,17.3,39.6,172,25.43,5.79,52.208333333333336,910.2916666666666,31.166666666666668,14.575000000000001
1990-04-06,32.0,20.6,26.1,1.2,4.0,13.2,27.4,146,23.33,5.49,63.166666666666664,911.2375000000001,56.5,17.704166666666666
1990-04-07,32.5,21.1,26.4,0.0,0.0,13.7,29.5,123,24.18,6.03,57.208333333333336,912.4791666666666,47.166666666666664,15.991666666666667
1990-04-08,32.7,21.7,26.8,0.0,0.0,12.6,24.5,163,21.64,5.32,58.916666666666664,912.0875,67.0,17.058333333333334
1990-04-09,33.8,21.1,27.3,0.0,0.0,10.7,25.9,202,23.54,5.74,53.708333333333336,909.3416666666667,43.875,15.670833333333334
1990-04-10,31.4,22.6,27.2,0.6,3.0,11.4,25.2,195,19.94,4.93,56.458333333333336,909.1541666666667,72.125,17.383333333333333
1990-04-11,31.8,22.6,27.6,0.0,0.0,9.5,24.8,225,20.83,4.86,54.333333333333336,910.475,79.625,16.962500000000002
1990-04-12,32.1,23.4,27.9,0.0,0.0,8.4,21.2,233,19.98,4.67,51.291666666666664,911.2875,96.5,16.329166666666666
1990-04-13,35.5,22.4,29.1,0.0,0.0,9.4,23.4,123,24.38,6.15,42.208333333333336,910.35,73.54166666666667,13.954166666666666
1990-04-14,34.9,22.9,28.2,1.6,3.0,10.1,27.4,286,23.13,5.84,46.791666666666664,909.9416666666666,67.5,14.970833333333333
1990-04-15,35.4,21.6,27.0,3.9,6.0,15.8,24.1,359,23.12,5.42,58.583333333333336,909.4791666666666,59.416666666666664,17.05
1990-04-16,33.6,21.0,26.7,0.9,3.0,13.3,31.3,350,22.81,5.22,59.375,910.1458333333334,76.875,16.654166666666665
1990-04-17,32.5,21.7,25.9,3.5,5.0,9.7,28.8,222,23.66,5.19,65.45833333333333,910.5708333333333,74.58333333333333,18.224999999999998
1990-04-18,33.8,20.4,27.2,0.0,0.0,9.3,27.7,187,23.35,5.57,55.458333333333336,910.1625,51.875,15.5875
1990-04-19,32.7,21.5,25.9,7.4,6.0,10.6,28.4,230,23.05,5.25,63.916666666666664,910.1708333333332,30.708333333333332,18.020833333333332
1990-04-20,34.0,21.4,27.2,0.0,0.0,16.3,32.4,278,24.18,6.14,57.708333333333336,910.5541666666667,30.875,15.870833333333332
1990-04-21,33.0,20.2,26.5,0.0,0.0,13.8,30.2,266,25.98,6.15,54.833333333333336,911.6166666666667,33.208333333333336,14.829166666666666
1990-04-22,33.7,20.0,27.1,0.0,0.0,10.7,28.1,309,24.34,5.86,50.791666666666664,912.2583333333333,22.375,14.041666666666666
1990-04-23,34.9,20.9,28.3,0.0,0.0,7.5,24.8,243,25.36,5.86,44.041666666666664,912.4499999999999,32.916666666666664,13.079166666666666
1990-04-24,35.3,21.4,29.0,0.0,0.0,10.4,22.7,163,23.58,6.02,39.75,911.2166666666667,36.208333333333336,12.895833333333334
1990-04-25,34.8,22.5,28.8,0.0,0.0,12.0,28.1,160,24.48,6.61,41.041666666666664,911.2958333333332,25.416666666666668,13.0
1990-04-26,35.7,21.1,28.4,0.0,0.0,15.6,30.2,131,25.47,7.11,41.458333333333336,911.1083333333332,8.625,12.483333333333334
1990-04-27,35.5,20.9,27.9,0.0,0.0,14.3,33.5,122,28.03,7.46,47.833333333333336,911.4041666666667,4.375,13.291666666666666
1990-04-28,34.6,21.2,27.7,0.0,0.0,14.1,28.4,137,26.16,6.56,50.875,910.9416666666666,10.333333333333334,14.466666666666667
1990-04-29,33.6,21.7,27.7,0.0,0.0,10.5,25.6,171,24.65,5.88,48.666666666666664,910.5666666666666,28.458333333333332,14.766666666666667
1990-04-30,33.9,22.5,27.8,0.4,2.0,11.5,27.0,167,24.44,5.94,52.375,910.8791666666666,50.458333333333336,16.104166666666668
1990-05-01,30.5,21.2,24.6,21.7,12.0,7.7,25.2,251,19.96,4.24,77.04166666666667,911.0416666666666,94.125,19.833333333333332
1990-05-02,30.0,20.8,23.9,15.7,8.0,6.4,25.6,228,20.87,4.32,82.16666666666667,910.5333333333333,92.29166666666667,20.341666666666665
1990-05-03,29.7,21.1,24.4,10.7,8.0,8.7,27.7,241,22.37,4.63,79.95833333333333,910.1041666666666,94.91666666666667,20.345833333333335
1990-05-04,28.8,20.5,23.7,13.5,8.0,10.3,22.0,251,20.66,4.19,84.0,909.525,91.875,20.616666666666667
1990-05-05,30.5,20.8,24.7,4.1,5.0,8.6,25.2,316,23.32,4.88,78.45833333333333,909.5041666666666,76.875,20.141666666666666
1990-05-06,30.4,20.5,25.2,0.2,1.0,15.3,37.8,20,23.6,5.26,70.83333333333333,909.4458333333333,87.45833333333333,18.787499999999998
1990-05-07,28.5,20.9,24.0,0.0,0.0,20.2,47.9,30,18.84,4.4,73.29166666666667,908.3458333333333,100.0,18.716666666666665
1990-05-08,27.4,20.7,23.2,0.0,0.0,17.1,34.6,349,13.4,3.35,75.625,905.8916666666668,100.0,18.3625
1990-05-09,30.6,21.6,24.5,6.4,7.0,18.1,51.5,278,19.84,4.51,75.70833333333333,904.1833333333334,99.95833333333333,19.695833333333333
1990-05-10,29.7,21.5,24.5,4.7,9.0,20.5,43.9,254,19.76,4.32,80.79166666666667,904.4291666666667,100.0,20.691666666666666
1990-05-11,28.5,21.7,24.6,2.1,6.0,15.8,35.6,246,15.39,3.5,79.91666666666667,906.4333333333334,100.0,20.679166666666667
1990-05-12,29.9,21.2,24.8,0.7,4.0,11.0,34.9,239,20.56,4.43,76.5,907.8125,99.70833333333333,20.054166666666667
1990-05-13,28.7,21.4,24.9,0.0,0.0,13.0,32.0,252,20.07,4.57,70.25,908.35,99.75,18.654166666666665
1990-05-14,30.4,21.6,25.4,0.0,0.0,13.2,31.3,275,23.9,5.47,64.08333333333333,908.5041666666666,99.91666666666667,17.545833333333334
1990-05-15,30.6,20.4,25.3,0.0,0.0,13.0,31.0,264,25.94,5.92,62.291666666666664,908.9375,94.58333333333333,16.787499999999998
1990-05-16,31.5,19.8,25.4,0.0,0.0,15.9,31.3,262,27.71,6.54,56.375,908.6791666666667,52.541666666666664,15.112499999999999
1990-05-17,31.3,19.8,25.2,0.2,2.0,17.0,39.6,270,25.46,6.17,60.541666666666664,908.8000000000001,69.58333333333333,16.445833333333333
1990-05-18,29.7,20.8,24.6,2.8,2.0,18.7,39.2,256,22.76,5.1,74.08333333333333,909.6,79.91666666666667,19.2875
1990-05-19,29.8,21.0,24.7,0.4,1.0,18.4,38.5,259,21.22,5.07,71.08333333333333,909.6583333333333,88.20833333333333,18.837500000000002
1990-05-20,26.2,21.2,23.4,0.5,2.0,19.2,42.5,264,11.39,3.15,75.54166666666667,909.9833333333332,98.875,18.75
1990-05-21,25.4,20.7,23.1,1.6,7.0,17.7,41.4,272,7.53,2.34,76.66666666666667,909.7375000000001,91.54166666666667,18.604166666666668
1990-05-22,28.7,20.3,23.4,1.8,3.0,17.7,41.8,269,13.89,3.48,76.54166666666667,909.8625000000001,92.91666666666667,18.8
1990-05-23,28.9,21.0,24.2,3.0,4.0,18.1,42.5,269,17.43,4.02,76.58333333333333,910.3916666666668,90.54166666666667,19.520833333333332
1990-05-24,28.9,20.4,23.4,11.5,5.0,15.8,37.4,273,17.76,3.78,81.58333333333333,911.0458333333332,99.125,19.816666666666666
1990-05-25,28.3,20.7,23.5,13.2,12.0,13.7,29.2,270,17.33,3.72,82.70833333333333,910.3708333333334,96.20833333333333,20.104166666666668
1990-05-26,28.7,20.2,23.4,0.7,3.0,15.2,35.6,253,18.88,4.07,81.20833333333333,910.5124999999999,95.25,19.6875
1990-05-27,27.3,20.8,23.3,2.4,8.0,21.0,41.8,257,17.69,4.0,78.16666666666667,910.3541666666666,99.375,19.1125
1990-05-28,27.5,20.4,23.1,1.3,4.0,22.4,51.8,268,20.37,4.38,79.79166666666667,909.9499999999999,96.58333333333333,19.245833333333334
1990-05-29,27.3,20.0,23.4,0.2,2.0,25.2,49.7,276,17.07,4.43,70.95833333333333,908.8375,92.41666666666667,17.579166666666666
1990-05-30,26.5,21.2,22.9,3.7,11.0,24.7,57.2,259,14.05,3.33,80.25,907.7375000000001,87.54166666666667,19.166666666666668
1990-05-31,28.0,21.0,23.9,0.0,0.0,26.9,53.6,260,18.36,4.47,72.75,908.0916666666667,88.33333333333333,18.470833333333335
1990-06-01,29.4,20.5,24.2,0.8,2.0,18.6,40.7,270,20.41,4.75,72.45833333333333,908.7541666666666,86.08333333333333,18.483333333333334
1990-06-02,29.3,20.0,24.4,0.1,1.0,21.3,47.2,269,21.47,5.19,68.20833333333333,909.0708333333333,99.70833333333333,17.566666666666666
1990-06-03,29.7,20.7,24.4,0.8,2.0,20.7,45.4,272,21.14,5.01,71.04166666666667,908.3416666666667,88.91666666666667,18.320833333333333
1990-06-04,28.7,20.5,23.9,2.8,2.0,22.0,53.3,261,19.62,4.53,75.5,908.9416666666666,98.95833333333333,18.962500000000002
1990-06-05,29.4,20.0,23.8,1.5,4.0,21.4,45.4,274,19.87,4.61,74.79166666666667,908.4499999999999,82.66666666666667,18.604166666666668
1990-06-06,28.6,19.6,23.9,0.2,1.0,18.4,41.8,263,20.41,4.72,72.54166666666667,909.4208333333332,76.20833333333333,18.208333333333332
1990-06-07,29.4,19.7,23.9,1.3,4.0,19.1,38.9,263,19.49,4.51,73.875,910.0833333333334,96.29166666666667,18.541666666666668
1990-06-08,29.2,20.0,23.5,3.9,3.0,19.1,39.6,265,18.86,4.39,76.125,910.2375000000001,99.79166666666667,18.65
1990-06-09,28.1,20.6,23.4,0.4,2.0,22.8,47.5,271,13.89,3.74,73.08333333333333,910.2916666666666,99.79166666666667,18.033333333333335
1990-06-10,28.5,19.9,23.6,0.0,0.0,22.9,55.4,266,17.5,4.47,72.29166666666667,909.9416666666666,98.41666666666667,17.8875
1990-06-11,25.6,20.0,21.9,3.8,11.0,25.7,52.2,259,11.52,2.92,81.04166666666667,909.5333333333333,99.83333333333333,18.329166666666666
1990-06-12,22.6,20.3,21.1,10.6,14.0,22.4,40.3,260,8.02,1.54,93.16666666666667,908.6750000000001,97.75,19.904166666666665
1990-06-13,26.4,20.2,22.5,6.3,12.0,22.3,55.4,274,14.17,3.14,83.41666666666667,907.8791666666667,99.91666666666667,19.400000000000002
1990-06-14,28.2,21.4,23.7,1.2,4.0,23.2,57.6,282,18.16,4.19,77.20833333333333,908.2208333333333,99.875,19.304166666666667
1990-06-15,26.8,20.8,22.7,3.3,5.0,20.7,51.5,273,11.74,2.92,81.20833333333333,908.7416666666667,99.375,19.258333333333333
1990-06-16,28.0,20.5,22.9,2.8,8.0,22.7,56.9,267,16.32,3.92,78.04166666666667,908.2875,99.16666666666667,18.7125
1990-06-17,26.5,20.0,22.5,2.2,9.0,27.4,61.2,262,14.35,3.52,78.25,908.0833333333334,94.75,18.283333333333335
1990-06-18,29.0,20.7,23.8,0.3,1.0,27.2,61.9,259,21.89,5.19,72.70833333333333,908.9416666666666,99.58333333333333,18.241666666666667
1990-06-19,29.2,20.8,24.0,0.2,1.0,28.2,56.5,261,20.37,5.1,71.54166666666667,908.3958333333334,97.16666666666667,18.1375
1990-06-20,28.6,20.5,23.9,0.3,1.0,26.7,54.7,271,17.63,4.61,71.54166666666667,908.8249999999999,99.83333333333333,18.079166666666666
1990-06-21,27.5,20.8,23.5,0.5,3.0,24.1,57.2,269,16.91,4.19,74.45833333333333,909.3666666666667,99.45833333333333,18.475
1990-06-22,26.7,20.3,23.2,0.2,2.0,25.2,52.9,267,15.07,3.97,73.91666666666667,909.1374999999999,94.41666666666667,18.087500000000002
1990-06-23,28.6,20.6,24.0,0.1,1.0,24.6,52.2,265,20.16,5.09,70.45833333333333,909.2125,98.66666666666667,17.875
1990-06-24,28.2,19.8,23.5,0.0,0.0,23.8,49.3,264,19.05,4.84,69.66666666666667,909.4958333333334,99.5,17.266666666666666
1990-06-25,27.5,19.6,22.6,2.9,3.0,23.8,52.9,265,16.28,3.98,75.70833333333333,909.1416666666668,100.0,17.866666666666667
1990-06-26,27.2,20.4,23.2,0.3,2.0,24.4,51.1,259,15.17,3.99,73.375,908.0583333333334,99.70833333333333,17.941666666666666
1990-06-27,28.2,21.0,23.2,4.8,3.0,24.7,52.2,257,15.13,3.74,77.125,907.6999999999999,99.95833333333333,18.716666666666665
1990-06-28,26.6,20.7,23.3,0.3,2.0,24.3,55.1,250,17.08,4.29,72.79166666666667,908.4333333333334,99.29166666666667,17.941666666666666
1990-06-29,27.7,20.7,23.2,1.2,4.0,24.9,57.2,252,16.33,4.21,73.33333333333333,909.1916666666666,98.33333333333333,17.912499999999998
1990-06-30,26.8,20.1,23.0,0.5,5.0,28.4,57.6,256,14.74,4.05,72.58333333333333,909.0666666666666,98.20833333333333,17.566666666666666
1990-07-01,27.3,19.8,22.9,0.6,4.0,29.7,63.4,258,15.44,4.22,72.29166666666667,908.4166666666666,99.625,17.366666666666667
1990-07-02,27.1,20.5,23.0,0.1,1.0,28.4,60.5,257,16.28,4.22,73.5,908.225,100.0,17.6875
1990-07-03,26.9,20.1,22.5,1.5,7.0,27.9,63.0,262,19.24,4.35,76.83333333333333,909.1291666666666,96.95833333333333,17.966666666666665
1990-07-04,27.1,20.0,23.0,1.0,1.0,27.6,52.2,257,12.52,3.64,72.375,909.8249999999999,94.79166666666667,17.379166666666666
1990-07-05,27.9,19.9,22.8,3.6,4.0,22.3,47.9,252,15.65,3.78,77.08333333333333,909.9,99.625,18.183333333333334
1990-07-06,27.9,19.6,22.7,5.1,3.0,16.7,36.7,244,17.48,3.78,80.75,910.5,99.70833333333333,18.8625
1990-07-07,26.5,19.9,22.0,3.4,6.0,19.3,41.0,232,12.62,2.8,84.95833333333333,910.725,99.91666666666667,19.175
1990-07-08,24.7,19.8,21.6,0.5,3.0,23.3,56.2,246,11.44,2.72,82.375,911.8791666666666,99.625,18.3125
1990-07-09,26.9,19.0,22.0,9.7,10.0,20.3,46.1,254,16.77,3.59,81.29166666666667,910.9499999999999,98.04166666666667,18.400000000000002
